name,functions,color,precision,company,productURL,photoURL,oversampling,favorite,rating,status,"notes"
Sensuous,,,,Fabric 70,https://www.looperman.com/free-music-software/detail/fabric-70-sensuous,https://www.looperman.com/media/software/0001241/looperman-software-0001241-main.jpg,false,-,3,Active,"Sensuous%20is%20a%20monophonic%20synthesizer%20with%20wave%20shaper%20and%20oscillator%20modulation.%0A%0AModulation%20source%20=%20velocity,%20aftertouch,%203%20controllers,%203%20envelopes,%203%20LFOs%20give%20you%20access%20to%20all%20parameters."
Seventh Heaven,/Reverb,/80's/Modern/Extreme/Sci-Fi,/Analog Mastering,Liquidsonics,https://www.liquidsonics.com/software/seventh-heaven/?v=7516fd43adaa,https://www.liquidsonics.com/wp-content/uploads/2019/06/Seventh-Heaven-Title-Shot.jpg,false,true,4,Active,"-"
Shadow Hills Mastering Compressor,,,,Brainworx,https://www.plugin-alliance.com/en/products/shadow_hills_mastering_compressor.html,https://i.ebayimg.com/images/g/aTAAAOSwepleFhwj/s-l400.jpg,false,-,3,Active,"-"
Sibilance,,,,Waves,https://www.waves.com/plugins/sibilance#how-to-fix-harsh-rap-vocals,https://img.wavescdn.com/1lib/images/products/plugins/preview/sibilance.png,false,true,4,Active,"-"
Sie-Q,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/Sie-Q_Full-400x110.png,false,true,4,Active,"-"
SIENNA GURU FREE,,,,Acoustica Audio,https://www.acustica-audio.com/pages/specials/sienna-free,https://www.acustica-audio.com/pictures/W1siZiIsIjIwMjEvMDcvMDYvZ2ZoOGc0MHVvX0ltYWdlMjAyMTA3MDYxNDIxMDgucG5nIl1d/Image20210706142108.png?sha=f96c24d078ac7ab6,false,-,3,Active,"-"
SIENNA ROOMS FREE,,,,Acoustica Audio,https://www.acustica-audio.com/pages/specials/sienna-free,https://www.acustica-audio.com/pictures/W1siZiIsIjIwMjEvMDcvMDYvZ2ZoOGc0MHVvX0ltYWdlMjAyMTA3MDYxNDIxMDgucG5nIl1d/Image20210706142108.png?sha=f96c24d078ac7ab6,false,-,3,Active,"-"
SILVER,,,,Acoustica Audio,https://www.acustica-audio.com/store/t/acqua/fx/reverb/silver,https://www.acustica-audio.com/spree/products/1860/original/SILVER_AQW.png?1632221060,false,-,3,Active,"-"
Smack Attack,,,,Waves,https://www.waves.com/plugins/smack-attack-transient-shaper#drum-mixing-tricks-manipulate-pitch-and-attack,https://img.wavescdn.com/1lib/images/products/plugins/preview/smack-attack.png,false,true,4,Active,"-"
solo,,,,Brainworx,https://brainworx.audio/products.html,https://www.brainworx.audio/assets/images/7/bx_solo-4xScreenshot-blanc_V1-3cef2847.png,false,-,3,Active,"-"
SoundShifter,,,,Waves,https://www.waves.com/plugins/soundshifter,https://img.wavescdn.com/1lib/images/products/plugins/full/soundshifter-graphic.jpg,false,true,3,Active,"-"
SpaceModulator,,,,Valhalla,https://valhalladsp.com/shop/modulation/valhalla-space-modulator/,https://valhalladsp.com/wp-content/uploads/2016/06/ValhallaSpaceModGUI-960x437.jpg,false,true,3,Active,"ValhallaSpaceModulator%20is%20our%20take%20on%20flanging.%0A%0AEleven%20algorithms%20allow%20you%20to%20get%20through-zero%20flanging,%20barberpole%20flanging,%20detuning,%20doubling,%20strange%20echoes,%20reverbs,%20and%20all%20sorts%20of%20effects%20that%20defy%20description."
SPECOMP,,,,Analog Obsession,https://www.patreon.com/posts/specomp-51285294,https://c10.patreonusercontent.com/4/patreon-media/p/post/51285294/25e1db2bc3584235aefa48173365d57b/eyJ3Ijo2MjB9/1.png?token-time=1657843200&token-hash=b33WI_8_kRegwBFzGoPknrrZRAUQKngERayWlBANY84%3D,false,true,3,Active,"Spectral%20Analog%20Compressor!%0A%0ASPECOMP%20will%20compress%20overall%20signal%20and%20naive%20frequencies%20up%20to%20its%20magical%20circuit%20and%20tame%20whole%20range%20of%20sound.%0A%0AThis%20compressor%20based%20S-Type%20console%20compressor%20but%20heavily%20modified.%0A%0AA%20simple%20meter%20to%20show%20overall%20gain%20reduction%20and%20frequency%20compression.%0A%0APlugin%20has%20simple%20compressor's%20settings%20as%20usual%20but%20magic%20is%20happening%20inside!%0A%0AYou%20will%20notice%20SPECOMP%20will%20put%20everything%20together,%20instantly!%20%0A%0A-%20ANALOG%20OBSESSION%20LOGO:%20Oversampling.%20It%20will%20turn%20to%20red%20when%20oversampling%20is%20engaged.%20Also,%20show%20you%20a%20notification."
SPL Free Ranger,,,,Brainworx,https://www.plugin-alliance.com/en/products/spl_free_ranger.html,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.V8VUWR2jFDutgACHbd42VQAAAA%26pid%3DApi&f=1,false,-,3,Active,"-"
SPL IRON,/Filter/Compressor/Harmonics,/70's/80's/Modern/Extreme,/Vibey Analog/Analog Mastering,Brainworx,https://www.plugin-alliance.com/en/products/spl_iron.html,https://www.brainworx.audio/assets/images/7/bx_SPL_Iron_Black_Action1920x880-b519eba7.png,false,true,5,Active,"-"
SPL Passeq,,,,Brainworx,https://www.plugin-alliance.com/en/products/spl_passeq.html,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Fwww.audiopro.hr%2Fimages%2Fartikli%2Fmedium%2FSPL_Passeq_photo_1.jpg&f=1&nofb=1,false,true,5,Active,"-"
SSL E-Channel,,,,Waves,https://www.waves.com/plugins/ssl-e-channel,https://img.wavescdn.com/1lib/images/products/plugins/full/ssl-e-channel-v2.jpg,false,-,3,Active,"-"
SSL EV2 Channel,,,,Waves,https://www.waves.com/plugins/ssl-ev2-channel,https://img.wavescdn.com/1lib/images/products/plugins/preview/ssl-ev2-channel.png,false,-,3,Active,"-"
SSL Native Bus Compressor 2,,,,Ssl,https://store.solidstatelogic.com/plug-ins/ssl-native-bus-compressor-2,https://www.solidstatelogic.com/assets/components/phpthumbof/cache/Bus%20Comp%202%20product%20page%20image.43741efcd9b28ae49cfca78c5597f775.jpg,true,true,4,Active,"The%20centre%20section%20compressor%20from%20SSL%EF%BF%BDs%201980%EF%BF%BDs%20G%20Series%20analogue%20console%20is%20an%20audio%20production%20legend.%20It%20is%20the%20secret%20behind%20countless%20classic%20recordings.%20It%20is%20a%20simple%20unit%20with%20a%20simple%20purpose;%20it%20makes%20complete%20mixes%20sound%20bigger,%20with%20more%20power,%20punch%20and%20drive.%20It%20brings%20cohesion%20and%20strength%20to%20your%20mix%20without%20compromising%20clarity."
SSL Native Channel Strip 2,,,,Ssl,https://store.solidstatelogic.com/plug-ins/ssl-native-channel-strip-2,https://www.solidstatelogic.com/assets/components/phpthumbof/cache/Channel_Strip_2_outer_glow.64a3a425fa25cd709b5d4ec9f5218193.jpg,false,true,4,Active,"The%20SSL%20Native%20Channel%20Strip%202%20Plug-in%20delivers%20the%20legendary%20tone,%20features%20and%20workflow%20of%20an%20SSL%209000K%20console%20channel%20strip,%20now%20featuring%20SSL's%20proprietary%20'Anti-Cramping'%20technology%20and%20external%20Side%20Chain%20input."
Stage-73 V2,,,,Arturia,https://www.arturia.com/products/software-instruments/stage-73-v/overview,https://audioz.download/uploads/posts/2021-05/1620069851_murcg25.jpg,false,-,3,Active,"-"
StereoDelta,,,,Matthew Lane,https://www.mathewlane.com/plugins/stereodelta/,https://www.mathewlane.com/mlmosssite/wp-content/uploads/edd/2021/04/Mathew_Lane_StereoDelta_Screenshot_GLOW-330x330.png,false,true,4,Active,"StereoDelta%20is%20an%20easy%20to%20use%20spatial%20processor%20plugin,%20with%20one%20powerful%20knob%20to%20control%20your%20stereo%20image.%20From%20true%20mono%20to%20three%20dimensional%20width%20and%20depth,%20StereoDelta%20always%20maintains%20a%20natural%20sound%20thanks%20to%20DrMS%20technology%20inside."
Stutter Edit 2,/Glitch^ Stutter and Granular FX/Chorus | Flanger | Phaser | Tremolo/Frequency-Shifter | Pitch-Shifter/Preamp Sim,/Modern/Extreme,/Vibey Analog,Izotope,https://www.izotope.com/en/products/stutter-edit.html?utm_medium=cpc&utm_source=bing&utm_campaign=SU_GN_SE_BR_UU_US_Other-Plugins&utm_content=Stutter-Edit-iZotope_BM&utm_term=%2Bizotope%20%2Bstutter%20%2Bedit%7Cp%7Ckwd-81364006614055:loc-190%7Cc%7C%7C81363929496479&utm_creative=&msclkid=a4b9dcedefa61908103dbe504aeaf90c,https://www.amazona.de/wp-content/uploads/2025/01/izotope-stutter-edit-2-user-interface-448x352.png,false,true,5,Active,"-"
Subdivine,,,,Diginoiz,https://diginoiz.com/series/free-vst-instrument-subdivine-lite/,https://www.producerspot.com/wp-content/uploads/2020/09/Diginoiz-Subdivine-VST-400x283.jpg,false,-,3,Active,"SUBDIVINE%20is%20a%20playable%20library%20of%20bass%20samples%20with%20the%20interface%20of%20a%20synth.%20It%20was%20created%20by%20experienced%20sound%20designers%20and%20music%20producers%20to%20provide%20efficient%20workflow%20and%20usability%20combined%20with%20the%20best%20possible%20sound%20with%20lots%20of%20low%20end%20and%20that%20stylish%20808%20flavor.%20Perfect%20for%20Trap,%20Hip-Hop,%20R&B%20and%20Future%20R&B,%20Soul%20and%20Neosoul,%20Pop%20and%20any%20genre%20that%20bases%20on%EF%BF%BD%20bass!"
subfilter,,,,Brainworx,https://brainworx.audio/products.html,https://www.brainworx.audio/assets/images/5/bx_subfilter-4xScreenshot-action-transparent_V1-af2bb1a5.png,false,-,3,Active,"-"
Submarine,,,,Waves,https://www.waves.com/plugins/submarine#presenting-submarine-subharmonic-generator-plugin,https://img.wavescdn.com/1lib/images/products/plugins/preview/submarine.png,false,-,3,Active,"-"
Supermassive,,,,Valhalla,https://valhalladsp.com/shop/reverb/valhalla-supermassive/,https://valhalladsp.com/wp-content/uploads/2020/05/Supermassive-GUI-960x509.jpg,false,true,4,Active,"ValhallaSupermassive%20has%20been%20designed%20from%20the%20ground%20up%20for%20MASSIVE%20delays%20and%20reverbs.%20%20%20Get%20ready%20for%20luscious%20clouds%20of%20reverb,%20otherworldly%20delays,%20and%20swelling%20waves%20of%20feedback%20unlike%20any%20you%EF%BF%BDve%20heard%20before.%0A%0ASupermassive%20has%2016%20out-of-this-world%20reverb/delay%20modes:%0A%0AGemini:%20Fast%20attack,%20shorter%20decay,%20high%20echo%20density.%0AHydra:%20Fast-ish%20attack,%20shorter%20decay,%20low%20to%20high%20echo%20density%20(depending%20on%20the%20DENSITY%20control%20setting)%0ACentaurus:%20Medium%20attack,%20longer%20decay,%20medium%20to%20high%20echo%20density%20(depending%20on%20the%20DENSITY%20control%20setting)%0ASagittarius:%20Slow%20attack,%20longer%20decay,%20high%20echo%20density%0AGreat%20Annihilator:%20Medium%20attack,%20very%20long%20decay,%20medium%20to%20high%20echo%20density%20(depending%20on%20the%20DENSITY%20control%20setting)%0AAndromeda:%20Slowest%20attack,%20very%20long%20decay,%20very%20high%20echo%20density%0ALyra:%20Fast%20attack,%20shorter%20decay,%20low%20echo%20density%0ACapricorn:%20Fast%20attack,%20shorter%20decay,%20medium%20echo%20density%0ALarge%20Magellanic%20Cloud:%20Long%20reverb,%20LOOOONG%20repeating%20echoes,%20long%20decay,%20medium%20attack%0ATriangulum:%20Long%20reverb,%20VERY%20LONG%20repeating%20echoes,%20long%20decay,%20slow%20attack%0ACirrus%20Major:%20Low/medium%20echo%20density,%20strange%20repeating%20patterns,%20fast%20attack%0ACirrus%20Minor:%20Low%20echo%20density,%20strange%20repeating%20patterns,%20fast%20attack,%20smaller%20than%20Cirrus%20Major%0ACassiopeia:%20Initially%20low%20echo%20density%20that%20quickly%20builds%20to%20long%20and%20lush%20reverbs,%20mysterious%20repeating%20patterns,%20fast%20attack%0AOrion:%20the%20much%20bigger%20version%20of%20Cassiopeia.%20Low%20echo%20density%20that%20can%20build%20to%20enormous%20reverbs,%20fast%20attack,%20strange%20resonances%20and%20repeating%20patterns.%0AAquarius%20(New%20in%202.0.0):%20a%20dedicated%20EchoVerb%20algorithm,%20with%20a%20strong%20audible%20echo/de;au%20that%20can%20morph%20into%20a%20lush%20reverb%20with%20higher%20DENSITY%20settings%0APisces%20(New%20in%202.0.0):%20the%20bigger%20sibling%20of%20Aquarius.%20EchoVerb,%20with%20even%20denser%20and%20lusher%20reverbs%20on%20tap%20than%20Aquarius."
SuperTap,,,,Waves,https://www.waves.com/plugins/supertap,https://img.wavescdn.com/1lib/images/products/plugins/preview/supertap.png,false,-,3,Active,"-"
Surge,,,,Surge,https://surge-synthesizer.github.io,https://audioz.download/uploads/posts/2020-08/thumbs/1597016389_surge-1.7.0.jpeg,false,-,3,Active,"Shortcircuit%20was%20created%20as%20a%20reaction%20against%20the%20ongoing%20trend%20where%20software%20samplers%20are%20being%20designed%20with%20the%20primary%20intent%20of%20library%20playback.%0A%0AIt%20is%20intended%20for%20people%20who,%20like%20us,%20consider%20a%20sampler%20to%20be%20a%20musical%20instrument%20in%20its%20own%20right,%20and%20not%20just%20a%20way%20to%20emulate%20other%20instruments.%20It%20has%20been%20a%20very%20high%20priority%20to%20make%20sure%20that%20adding%20and%20editing%20individual%20samples%20is%20as%20fast%20and%20logical%20as%20possible."
TAL-NoiseMaker,,,,Tal,https://tal-software.com/products/tal-noisemaker,https://tal-software.com/images/products/tal-noisemaker-new2.png,false,true,3,Active,"TAL-NoiseMaker%20is%20a%20virtual%20analog%20synthesizer%20with%20a%20great%20sound%20and%20low%20CPU%20usage.%0A128%20factory%20presets%20included,%2080%20made%20by%20Frank%20%22Xenox%22%20Neumann%20/%20Particular%20-%20Sound"
TAN,,,,Acoustica Audio,https://www.audiopluginsforfree.com/tan-free/,https://i0.wp.com/www.audiopluginsforfree.com/wp-content/uploads/2016/07/tan-free.jpg?w=1652&ssl=1,false,-,3,Active,"Acustica%20is%20pleased%20to%20introduce%20TAN%20compressor%20based%20on%20CORE8%20with%20a%20classic%20analog%20VCA%20compression.%20TAN%20it%20is%20a%20very%20versatile%20tool%20to%20provide%20a%20lot%20of%20possibilities%20to%20shape%20the%20sound%20with%20gorgeous%20graphical%20user%20interface.%0A%0AIn%20TAN%20you%20will%20find%20the%20most%20common%20compressors%20parameters%20like%20attack,%20release,%20threshold,%20ratio,%20dry/wet%20and%20gain,%20to%20allow%20you%20an%20extremely%20wide%20range%20of%20adjustments,%20but%20the%20exciting%20news%20is%20what%20we%20call%20%22ShMod%22,%20a%20compressor%20shape%20control%20for%20the%20attack%20behavior%20that%20allows%20you%20to%20fine-tune%20the%20attack%20shape%20so%20you%20can%20really%20customize%20the%20attack%20behavior%20for%20any%20audio%20source."
Tape,,,,Softube,https://www.softube.com/tape,https://cdn.softube.com/storage/456DB31ADC4DEB6BDD760E9EAE40248D38FF77C1732729E113F0818F0592990A/917842e7431242d7956e4150348472b0/1536-682-0-jpg.Jpeg/media/35c2cea8b01645b7a39b4d1c50c7e84c/tape-high-res-gui-2040px.jpeg,false,true,5,Active,"Tape,%20with%20its%20component-level%20and%20physical%20modeling%20of%20three%20different%20tape%20machines,%20gives%20you%20all%20the%20warm%20vintage%20cohesion%20you%20could%20want%20in%20one%20plug-in.%20Add%20a%20few%20premium%20level%20features,%20like%20the%20mastering%20grade%20high%20shelf%20filter,%20stability%20control,%20and%20wet/dry%20mix%20knob,%20and%20you've%20got%20a%20new%20secret%20sauce."
Tape Cassette 2,,,,Caelum Audio,https://i.imgur.com/B4C7xG2.png,https://i.imgur.com/B4C7xG2.png,false,true,3,Active,"Tape%20Cassette%202%20is%20an%20audio%20plugin%20that%20emulates%20the%20warmth,%20noise%20and%20character%20of%20old%20tape%20cassettes.%20Following%20up%20from%20our%20well%20received%20Tape%20Cassette%201,%20we've%20updated%20the%20plugin%20with%20a%20sleek%20interface%20and%20more%20changes%20under%20the%20hood%20too.%0A%0AAlong%20with%20a%20brand%20new%20selectable%20Type%201%20Cassette%20Impulse%20Response%20(IR),%20we've%20improved%20the%20saturation%20algorithm,%20wow%20&%20flutter%20engine%20and%20implemented%20real%20sampled%20tape%20noise,%20all%20which%20results%20in%20a%20wonderfully%20warm%20and%20more%20accurate%20vintage%20sound.%20In%20addition%20to%20this%20you%20now%20have%20two%20VU%20meters%20to%20monitor%20your%20audio%20as%20well%20as%20selectable%20oversampling."
Tape MELLO-FI,,,,Arturia,https://www.arturia.com/products/software-effects/tape-mello-fi/overview,https://www.amazona.de/wp-content/uploads/2027/01/arturia-tape-mello-fi.jpg,false,-,3,Active,"Tape%20MELLO-FI%20is%20an%20easy-to-use%20plugin%20that%20brings%20instant%20chill%20atmosphere%20and%20vintage%20tape-aged%20warmth%20to%20any%20sound.%20Use%20its%20straightforward%20preamp,%20modulation%20and%20filter/output%20sections%20to%20sprinkle%20sublime%20lo-fi%20vibes%20over%20any%20sounds."
Tape Multi Track,,,,Softube,https://www.softube.com/tape,https://cdn.softube.com/storage/456DB31ADC4DEB6BDD760E9EAE40248D38FF77C1732729E113F0818F0592990A/917842e7431242d7956e4150348472b0/1536-682-0-jpg.Jpeg/media/35c2cea8b01645b7a39b4d1c50c7e84c/tape-high-res-gui-2040px.jpeg,false,-,3,Active,"Tape,%20with%20its%20component-level%20and%20physical%20modeling%20of%20three%20different%20tape%20machines,%20gives%20you%20all%20the%20warm%20vintage%20cohesion%20you%20could%20want%20in%20one%20plug-in.%20Add%20a%20few%20premium%20level%20features,%20like%20the%20mastering%20grade%20high%20shelf%20filter,%20stability%20control,%20and%20wet/dry%20mix%20knob,%20and%20you've%20got%20a%20new%20secret%20sauce."
TiCo,,,,Matthew Lane,https://www.mathewlane.com/plugins/tico/,https://www.mathewlane.com/mlmosssite/wp-content/uploads/edd/2021/04/Mathew_Lane_TiCo_Screenshot_GLOW.png,false,true,5,Active,"TiCo%20is%20designed%20to%20get%20great%20results%20fast.%20It%EF%BF%BDs%20a%20go-to%20signal%20processor%20for%20that%20modern%20pop%20sound,%20and%20might%20quickly%20become%20your%20everyday%20all-round%20compressor%20and%20sound%20shaper.%20With%20its%20clear%20interface,%20it%20does%20not%20confuse%20with%20an%20abundance%20of%20options,%20but%20lets%20you%20focus%20on%20your%20music%20itself."
TITANIUM3BASSTARD,,,,Acoustica Audio,https://www.kvraudio.com/product/basstard-by-acustica-audio,https://static.kvraudio.com/i/b/titanium3+basstard+teaser+004.png,false,true,3,Active,"Titanium%20BASSTard%20rhymes%20with%20low%20end.%20It%20is%20completely%20free,%20superbly%20easy%20to%20use%20and%20is%20derived%20directly%20from%20the%20EQ%20module%20of%20our%20Titanium%20dreamware%20suite.%20BASSTard%20helps%20you%20shape%20the%20low%20end%20of%20your%20recorded%20tracks%20with%20character%20and%20attitude.%20Definitely%20not%20for%20mastering%20engineers.%20Absolutely%20perfect%20for%20serial%20sound%20manglers%20who%20want%20their%20low%20end%20to%20be%20as%20full%20as%20a%20stuffed%20turkey."
trapdrive,,,,Diginoiz,https://audioplugin.deals/trapdrive-by-diginoiz/,https://static.kvraudio.com/i/b/trapdrive.jpg,false,-,3,Active,"Perfect%20for%20distorting%20808/Bass%20type%20sounds,%20great%20on%20vocals,%20very%20suitable%20for%20crushing%20guitars%20and%20making%20synths%20more%20exciting.%20And%20if%20you%20feel%20brave%20enough%20you%20can%20use%20it%20on%20the%20whole%20buses,%20or%20even%20mixes!%0A%0ATrap%20Drive%20has%208%20types%20of%20distortion%20you%20can%20choose%20from%20basing%20on%20such%20operations%20as%20arctan%20function,%20hard%20clipping,%20bipolar%20exponential,%20unipolar%20exponential,%20bit%20crushing%20and%20some%20more%20that%20only%20our%20programmer%20can%20denominate,%20but%20do%20you%20really%20care%20about%20the%20theory?"
Tremolator,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/Tremolator-400x130.png,false,true,4,Active,"-"
TrueVerb,,,,Waves,https://www.waves.com/plugins/trueverb#using-trueverb-for-creative-reverb-effects,https://img.wavescdn.com/1lib/images/products/plugins/preview/trueverb.png,false,-,3,Active,"-"
tuner,,,,Brainworx,https://brainworx.audio/products.html,https://www.brainworx.audio/assets/images/2/bx_tuner-2xScreenshot-action-blanc_V1-ed3ec962.png,false,-,3,Active,"-"
TuPRE,,,,Analog Obsession,https://www.patreon.com/posts/tupre-40079199,https://c10.patreonusercontent.com/4/patreon-media/p/post/40079199/de36937cb9cf4a6eb0ec083209958608/eyJ3Ijo2MjB9/1.png?token-time=1657843200&token-hash=iMkNXqbgvqKKTff8PtZqKFLMETPWJ4KnvN-Ut3LolxE%3D,true,-,3,Active,"It's%20tube%20line%20amp%20with%20custom%20passive%20program%20equalizer.%20Colorful%20and%20solid%20design%20for%20you!%0A%0ANot%20emulating%20any%20gear.%20Fully%20custom%20design.%20Simple%20but%20really%20effective%20for%20any%20source."
TyrellN6,,,,U-he,https://u-he.com/products/tyrelln6/,https://u-he.com/products/tyrelln6/assets/images/uhe-tyrelln6-screenshot-fullui-1150x575.jpg,false,-,3,Active,"TyrellN6:%20Classic%20racer%20with%20u-he%20engine%0A%0ATyrellN6%20is%20a%20compact,%20sporty%20synth.%20Based%20on%20concepts%20and%20ideas%20for%20a%20hardware%20synth:%20a%20few%20modules,%20novel%20features,%20analogue%20sound%20and%20low-cost.%20TyrellN6%20is%20the%20software%20version%20manifestation%20of%20these%20i"
UltraPitch,,,,Waves,https://www.waves.com/plugins/ultrapitch,https://img.wavescdn.com/1lib/images/products/plugins/preview/ultrapitch.png,false,-,3,Active,"-"
Unfiltered Audio Sandman Pro,,,,Unfiltered Audio,https://www.plugin-alliance.com/en/products/unfiltered_audio_sandman_pro.html,https://cdn.shopify.com/s/files/1/1439/4216/products/SandmanPro_dark.png?v=1505707279,false,true,4,Active,"The%20new%20Sandman%20Pro%20adds%20seven%20new%20delay%20modes%EF%BF%BD%20each%20fitted%20with%20its%20own%20set%20of%20adjustable%20controls%EF%BF%BDthat%20greatly%20expand%20its%20sonic%20palette%20while%20driving%20maximum%20delay%20times%20to%20a%20staggering%2016%20minutes.%20Use%20Classic%20Tape%20mode%20to%20lather%20echoes,%20loops%20and%20grains%20with%20virtual%20tape%20saturation,%20wow%20and%20flutter.%20The%20artifact-free%20Multi-Tap%20mode%20gives%20you%20a%20whopping%2016%20simultaneous%20delay%20lines%20to%20bless%20vocals%20and%20guitar%20solos%20with%20mammoth%20doubling%20and%20stadium-size%20echo%20effects.%20Use%20the%20ultra-smooth%20Reverse%20mode%20to%20produce%20click-free,%20haunting%20reverse%20echoes.%20Unlike%20with%20using%20other%20delays,%20you%20can%20modulate%20Sandman%20Pro's%20delay%20time%20in%20Modern%20Instant%20mode%20without%20producing%20audible%20pitch%20artifacts%EF%BF%BDgreat%20for%20cleanly%20transitioning%20vocal%20effects%20from%20doubling%20to%20echo%20trails%20at%20the%20end%20of%20a%20phrase."
UVIWorkstation,,,,Uvi,https://www.uvi.net/uvi-workstation.html,https://www.uvi.net/img/cms/UVI_Workstation/UVIW_GUIS.gif,false,true,4,Active,"A%20completely%20free%20multitimbral%20instrument%20that%20provides%20integrated%20effects%20and%20arpeggiator,%20unlimited%20parts,%20live%20performance%20features,%20and%20a%20smooth%20real-time%20workflow,%20UVI%20Workstation%20is%20our%20powerful%20sample%20player%20and%20more.%20With%20over%2015%20years%20of%20development%20under%20the%20hood,%20UVI%20Workstation%20is%20a%20tested,%20proven%20and%20trusted%20industry%20staple.%20We%20continue%20this%20journey%20with%20Version%203,%20focused%20on%20creating%20an%20even%20more%20optimized%20workflow%20by%20bringing%20in%20a%20new%20UI%20design,%20Favorites%20tagging,%20and%20UI%20scaling%20to%20adapt%20to%20all%20user%20screens."
V-Comp,,,,Waves,https://www.waves.com/plugins/v-comp#eddie-kramer-hardware-modeling-v-series,https://img.wavescdn.com/1lib/images/products/plugins/preview/v-comp.png,false,-,3,Active,"-"
V-EQ3,,,,Waves,https://www.waves.com/plugins/v-eq3#how-to-mix-silky-smooth-vocals-with-v-series,https://img.wavescdn.com/1lib/images/products/plugins/preview/v-eq3.png,false,true,3,Active,"-"
V-EQ4,,,,Waves,https://www.waves.com/plugins/v-eq4#how-to-mix-silky-smooth-vocals-with-v-series,https://img.wavescdn.com/1lib/images/products/plugins/preview/v-eq4.png,false,true,3,Active,"-"
VD-PHAT,,,,Ujam,https://www.ujam.com/drummer/phat/,https://www.ujam.com/fileadmin/products/Drummer/Phat/virtual-drummer-phat-gui.jpg,false,-,3,Active,"Virtual%20Drummer%20PHAT%20is%20a%20slick%20and%20funky%20Hip-hop%20operator,%20producing%20grooves,%20fills%20and%20breaks%20straight%20from%20the%20street!%20Ready%20at%20any%20time%20to%20quickly%20lay%20down%20entire%20beats%20and%20rhythms%20that%20will%20make%20your%20body%20move%20and%20keep%20the%20MC%20nodding%20their%20head."
Vertigo VSM-3,,,,Vertigo Sound,https://www.plugin-alliance.com/en/products/vertigo_vsm-3.html,https://iconcollective.edu/wp-content/uploads/brainworx-Vertigo-VSM-3.jpg,false,true,4,Active,"2nd%20Harmonic%20FET%20Crusher%20and%203rd%20harmonic%20Zener%20Blender%0AThe%20Vertigo%20Sound%20VSM-3%20is%20a%20powerful%20tone%20and%20color%20box,%20saturator,%20and%20distortion%20unit%20with%20two%20unique%20circuitry%20options.%20Add%20warmth%20and%20richness%20to%20your%20mixes%20using%20the%202nd%20Harmonic%20FET%20Crusher,%20or%20brightness%20and%20detail%20with%20the%203rd%20Harmonic%20Zener%20Blender.%20You%20also%20have%20the%20option%20of%20mixing%20the%20Crusher%20and%20Blender%20output%20together."
VintageVerb,,,,Valhalla,https://valhalladsp.com/shop/reverb/valhalla-vintage-verb/,https://valhalladsp.com/wp-content/uploads/2014/11/ValhallaVintageVerb70sGUI-960x384.jpg,false,true,4,Active,"Valhalla%20VintageVerb%EF%BF%BD%20features%2019%20classic%20digital%20reverbs%20and%203%20color%20modes%20inspired%20by%20the%20most%20beloved%20reverb%20hardware%20from%20the%201970s%20and%201980s.%0A%0AReverb%20Modes:%20Concert%20Hall%20/%20Bright%20Hall%20/%20Plate%20/%20Room%20/%20Chamber%20/%20Random%20Space%20/%20Chorus%20Space%20/%20Ambience%20/%20Sanctuary%20/%20Dirty%20Hall%20/%20Dirty%20Plate%20/%20Smooth%20Plate%20/%20Smooth%20Room%20/%20Smooth%20Random%20/%20Nonlin%20/%20Chaotic%20Hall%20/%20Chaotic%20Chamber%20/%20Chaotic%20Neutral%20/%20Cathedral%20(new%20in%202.2.0)"
Vinyl,,,,Izotope,https://www.izotope.com/en/products/vinyl.html,https://www.izotope.com/en/products/vinyl/_jcr_content/root/flexcontainer/sectioncontainer_186/flexcontainer/teaser/image.coreimg.82.1280.png/1643312413863/02-vinyl-on-drums.png,false,-,3,Active,"Vinyl%20now%20includes%20the%20Lo-fi%20Effect.%20Apply%20the%20saturated,%20worn%20timbre%20of%20late-80s%20hip-hop%20in%20an%20instant.%20Sampled%20records%20from%20this%20era%20have%20a%20unique%20tone%20created%20by%20the%20gear%20of%20the%20era.%20Lo-fi%20enables%20you%20to%20color%20with%20the%20character%20of%20secondhand%20vinyl%20to%20add%20a%20soulful,%20nostalgic%20feel%20to%20your%20music."
